Municípios;Código municipal;UF;% do total geral
Mauá da Serra;4115754;PR;76,22
Maués;1302900;AM;30,39
Maurilândia;5213004;GO;58,32
Maurilândia do Tocantins;1712801;TO;27,78
Mauriti;2308104;CE;21,65
Maxaranguape;2407500;RN;41,4
Maximiliano de Almeida;4312203;RS;87,86
Mazagão;1600402;AP;31,78
Medeiros;3141306;MG;73,37
Medeiros Neto;2921104;BA;29,09
Medianeira;4115804;PR;90,35
Medicilândia;1504455;PA;49,96
Medina;3141405;MG;25,42
Meleiro;4210803;SC;91,42
Melgaço;1504505;PA;16,23
Mendes;3302809;RJ;72,14
Mendes Pimentel;3141504;MG;52,01
Mendonça;3529500;SP;85,53
Mercedes;4115853;PR;92,92
Mercês;3141603;MG;60,12
Meridiano;3529609;SP;79,78
Meruoca;2308203;CE;24,05
Mesópolis;3529658;SP;72,98
Mesquita;3141702;MG;51,61
Mesquita;3302858;RJ;74,85
Messias;2705200;AL;24,3
Messias Targino;2407609;RN;12,8
Miguel Alves;2206209;PI;13,12
Miguel Calmon;2921203;BA;14,89
Miguel Leão;2206308;PI;16,46
Miguel Pereira;3302908;RJ;81,14
Miguelópolis;3529708;SP;66,84
Milagres;2308302;CE;24,04
Milagres;2921302;BA;16,9
Milagres do Maranhão;2106672;MA;12,51
Milhã;2308351;CE;25,6
Milton Brandão;2206357;PI;14,3
Mimoso de Goiás;5213053;GO;45,61
Mimoso do Sul;3203403;ES;52,63
Minaçu;5213087;GO;73,11
Minador do Negrão;2705309;AL;12,95
Minas do Leão;4312252;RS;81,34
Minas Novas;3141801;MG;28,66
Minduri;3141900;MG;56,53
Mineiros;5213103;GO;78,32
Mineiros do Tietê;3529807;SP;77,31
Ministro Andreazza;1101203;RO;76,58
Mira Estrela;3530003;SP;82,06
Mirabela;3142007;MG;27,36
Miracatu;3529906;SP;65,13
Miracema;3303005;RJ;59,19
Miracema do Tocantins;1713205;TO;52,21
Mirador;2106706;MA;10,39
Mirador;4115903;PR;68,46
Miradouro;3142106;MG;51,43
Miraguaí;4312302;RS;82,33
Miraí;3142205;MG;57,58
Miraíma;2308377;CE;16,74
Miranda;5005608;MS;53,47
Miranda do Norte;2106755;MA;15,5
Mirandiba;2609303;PE;13,62
Mirandópolis;3530102;SP;79,28
Mirangaba;2921401;BA;12,7
Miranorte;1713304;TO;55,49
Mirante;2921450;BA;8,99
Mirante da Serra;1101302;RO;81,81
Mirante do Paranapanema;3530201;SP;66,26
Miraselva;4116000;PR;82,96
Mirassol;3530300;SP;85,72
Mirassol d'Oeste;5105622;MT;60,97
Mirassolândia;3530409;SP;82,5
Miravânia;3142254;MG;17,5
Mirim Doce;4210852;SC;91,92
Mirinzal;2106805;MA;22,56
Missal;4116059;PR;94,53
Missão Velha;2308401;CE;17,42
Mocajuba;1504604;PA;41,06
Mococa;3530508;SP;82,02
Modelo;4210902;SC;98,5
Moeda;3142304;MG;73,02
Moema;3142403;MG;76,66
Mogeiro;2509404;PB;17,14
Mogi das Cruzes;3530607;SP;83,19
Mogi Guaçu;3530706;SP;88,8
Mogi Mirim;3530805;SP;88,96
Moiporá;5213400;GO;76,69
Moita Bonita;2804102;SE;21,36
Moju;1504703;PA;18,04
Mojuí dos Campos;1504752;PA;28,83
Mombaça;2308500;CE;17,38
Mombuca;3530904;SP;79,71
Monção;2106904;MA;9,96
Monções;3531001;SP;82,48
Mondaí;4211009;SC;92,29
Mongaguá;3531100;SP;80,84
Monjolos;3142502;MG;23,31
Monsenhor Gil;2206407;PI;22,29
Monsenhor Hipólito;2206506;PI;16,53
Monsenhor Paulo;3142601;MG;69,25
Monsenhor Tabosa;2308609;CE;22,1
Montadas;2509503;PB;17,42
Montalvânia;3142700;MG;22,2
Montanha;3203502;ES;51,41
Montanhas;2407708;RN;25,86
Montauri;4312351;RS;91,21
Monte Alegre;1504802;PA;22,46
Monte Alegre;2407807;RN;36,05
Monte Alegre de Goiás;5213509;GO;26,32
Monte Alegre de Minas;3142809;MG;66,82
Monte Alegre de Sergipe;2804201;SE;15,35
Monte Alegre do Piauí;2206605;PI;18,62
Monte Alegre do Sul;3531209;SP;86,65
Monte Alegre dos Campos;4312377;RS;71,11
Monte Alto;3531308;SP;86,3
Monte Aprazível;3531407;SP;76,81
Monte Azul;3142908;MG;23,17
Monte Azul Paulista;3531506;SP;82,95
Monte Belo;3143005;MG;63,23
Monte Belo do Sul;4312385;RS;96,95
Monte Carlo;4211058;SC;80,21
Monte Carmelo;3143104;MG;68,78
Monte Castelo;3531605;SP;76,84
Monte Castelo;4211108;SC;79,57
Monte das Gameleiras;2407906;RN;25
Monte do Carmo;1713601;TO;35,63
Monte Formoso;3143153;MG;22,97
Monte Horebe;2509602;PB;13,02
Monte Mor;3531803;SP;84,71
Monte Negro;1101401;RO;72,17
Monte Santo;2921500;BA;8,43
Monte Santo de Minas;3143203;MG;73,47
Monte Santo do Tocantins;1713700;TO;40,91
Monte Sião;3143401;MG;81,97
Monteiro;2509701;PB;20,32
Monteiro Lobato;3531704;SP;76,59
Monteirópolis;2705408;AL;11,8
Montenegro;4312401;RS;89,54
Montes Altos;2107001;MA;22,18
Montes Claros;3143302;MG;48
Montes Claros de Goiás;5213707;GO;77,46
Montezuma;3143450;MG;18,92
Montividiu;5213756;GO;84,3
Montividiu do Norte;5213772;GO;51,2
Morada Nova;2308708;CE;40,23
Morada Nova de Minas;3143500;MG;59,45
Moraújo;2308807;CE;21,48
Moreilândia;2614303;PE;10,86
Moreira Sales;4116109;PR;62,38
Moreno;2609402;PE;37,15
Mormaço;4312427;RS;86,11
Morpará;2921609;BA;20,49
Morretes;4116208;PR;79,33
Morrinhos;2308906;CE;25,47
Morrinhos;5213806;GO;78,95
Morrinhos do Sul;4312443;RS;94,29
Morro Agudo;3531902;SP;75,92
Morro Agudo de Goiás;5213855;GO;78,3
Morro Cabeça no Tempo;2206654;PI;1,23
Morro da Fumaça;4211207;SC;92,53
Morro da Garça;3143609;MG;36,1
Morro do Chapéu;2921708;BA;17,82
Morro do Chapéu do Piauí;2206670;PI;8,76
Morro do Pilar;3143708;MG;22,38
Morro Grande;4211256;SC;94,76
Morro Redondo;4312450;RS;77,28
Morro Reuter;4312476;RS;97,31
Morros;2107100;MA;11,62
Mortugaba;2921807;BA;31,05
Morungaba;3532009;SP;85,92
Mossâmedes;5213905;GO;78,2
Mossoró;2408003;RN;46,85
Mostardas;4312500;RS;83,16
Motuca;3532058;SP;79,46
Mozarlândia;5214002;GO;71,89
Muaná;1504901;PA;20,59
Mucajaí;1400308;RR;46,93
Mucambo;2309003;CE;24,51
Mucugê;2921906;BA;27,99
Muçum;4312609;RS;91,99
Mucuri;2922003;BA;41,91
Mucurici;3203601;ES;43,51
Muitos Capões;4312617;RS;85,51
Muliterno;4312625;RS;80,47
Mulungu;2309102;CE;36,6
Mulungu;2509800;PB;23,23
Mulungu do Morro;2922052;BA;12,24
Mundo Novo;2922102;BA;17,45
Mundo Novo;5005681;MS;80,03
Mundo Novo;5214051;GO;64,69
Munhoz;3143807;MG;70,47
Munhoz de Melo;4116307;PR;73,79
Muniz Ferreira;2922201;BA;27,85
Muniz Freire;3203700;ES;61,96
Muquém do São Francisco;2922250;BA;6,21
Muqui;3203809;ES;57,52
Muriaé;3143906;MG;70,1
Muribeca;2804300;SE;25,14
Murici;2705507;AL;19,28
Murici dos Portelas;2206696;PI;10,66
Muricilândia;1713957;TO;36,84
Muritiba;2922300;BA;36,16
Murutinga do Sul;3532108;SP;74,55
Mutuípe;2922409;BA;25,64
Mutum;3144003;MG;53,88
Mutunópolis;5214101;GO;61,39
Muzambinho;3144102;MG;80,92
Nacip Raydan;3144201;MG;44,25
Nantes;3532157;SP;81,4
Nanuque;3144300;MG;45,13
Não-Me-Toque;4312658;RS;96,73
Naque;3144359;MG;63,85
Narandiba;3532207;SP;72,76
Natal;2408102;RN;65,75
Natalândia;3144375;MG;54,35
Natércia;3144409;MG;66,76
Natividade;1714203;TO;37,45
Natividade;3303104;RJ;56,14
Natividade da Serra;3532306;SP;67,75
Natuba;2509909;PB;13,8
Navegantes;4211306;SC;92,72
Naviraí;5005707;MS;76,52
Nazaré;1714302;TO;37,01
Nazaré;2922508;BA;28,64
Nazaré da Mata;2609501;PE;27,04
Nazaré do Piauí;2206704;PI;26,09
Nazaré Paulista;3532405;SP;76,04
Nazareno;3144508;MG;59,49
Nazarezinho;2510006;PB;10,28
Nazária;2206720;PI;20,22
Nazário;5214408;GO;78,35
Neópolis;2804409;SE;29,04
Nepomuceno;3144607;MG;60,25
Nerópolis;5214507;GO;76,24
Neves Paulista;3532504;SP;84,4
Nhamundá;1303007;AM;28,3
Nhandeara;3532603;SP;81,53
Nicolau Vergueiro;4312674;RS;84,35
Nilo Peçanha;2922607;BA;17,47
Nilópolis;3303203;RJ;80,04
Nina Rodrigues;2107209;MA;13,37
Ninheira;3144656;MG;25,01
Nioaque;5005806;MS;69,79
Nipoã;3532702;SP;66,78
Niquelândia;5214606;GO;60,74
Nísia Floresta;2408201;RN;47,01
Niterói;3303302;RJ;86,6
Nobres;5105903;MT;74,81
Nonoai;4312708;RS;83,4
Nordestina;2922656;BA;7,58
Normandia;1400407;RR;14,94
Nortelândia;5106000;MT;73,2
Nossa Senhora Aparecida;2804458;SE;20,65
Nossa Senhora da Glória;2804508;SE;36,29
Nossa Senhora das Dores;2804607;SE;23,02
Nossa Senhora das Graças;4116406;PR;71,87
Nossa Senhora de Lourdes;2804706;SE;30,99
Nossa Senhora de Nazaré;2206753;PI;21,61
Nossa Senhora do Livramento;5106109;MT;24,73
Nossa Senhora do Socorro;2804805;SE;46,54
Nossa Senhora dos Remédios;2206803;PI;9,92
Nova Aliança;3532801;SP;84,6
Nova Aliança do Ivaí;4116505;PR;83,33
Nova Alvorada;4312757;RS;95,05
Nova Alvorada do Sul;5006002;MS;67,58
Nova América;5214705;GO;69,82
Nova América da Colina;4116604;PR;74,83
Nova Andradina;5006200;MS;78,27
Nova Araçá;4312807;RS;93,59
Nova Aurora;4116703;PR;84,87
Nova Aurora;5214804;GO;82,09
Nova Bandeirantes;5106158;MT;69,16
Nova Bassano;4312906;RS;95,84
Nova Belém;3144672;MG;53,09
Nova Boa Vista;4312955;RS;91,08
Nova Brasilândia;5106208;MT;71,79
Nova Brasilândia D'Oeste;1100148;RO;73,28
Nova Bréscia;4313003;RS;91,92
Nova Campina;3532827;SP;56,44
Nova Canaã;2922706;BA;22,47
Nova Canaã do Norte;5106216;MT;72,15
Nova Canaã Paulista;3532843;SP;78,29
Nova Candelária;4313011;RS;90,86
Nova Cantu;4116802;PR;67,06
Nova Castilho;3532868;SP;82,66
Nova Colinas;2107258;MA;17,21
Nova Crixás;5214838;GO;69,32
Nova Cruz;2408300;RN;22,8
Nova Era;3144706;MG;68,2
Nova Erechim;4211405;SC;93,44
Nova Esperança;4116901;PR;84,96
Nova Esperança do Piriá;1504950;PA;10,92
Nova Esperança do Sudoeste;4116950;PR;86,52
Nova Esperança do Sul;4313037;RS;81,12
Nova Europa;3532900;SP;77,97
Nova Fátima;2922730;BA;18,35
Nova Fátima;4117008;PR;72,06
Nova Floresta;2510105;PB;21,11
Nova Friburgo;3303401;RJ;87,04
Nova Glória;5214861;GO;67,8
Nova Granada;3533007;SP;74,08
Nova Guarita;5108808;MT;84,58
Nova Guataporanga;3533106;SP;70,67
Nova Hartz;4313060;RS;89,94
Nova Ibiá;2922755;BA;23,11
Nova Iguaçu;3303500;RJ;72,74
Nova Iguaçu de Goiás;5214879;GO;68,74
Nova Independência;3533205;SP;70,45
Nova Iorque;2107308;MA;12,57
Nova Ipixuna;1504976;PA;17,5
Nova Itaberaba;4211454;SC;85,04
Nova Itarana;2922805;BA;8,89
Nova Lacerda;5106182;MT;76,28
Nova Laranjeiras;4117057;PR;77,12
Nova Lima;3144805;MG;85,79
Nova Londrina;4117107;PR;79,57
Nova Luzitânia;3533304;SP;72,4
Nova Mamoré;1100338;RO;78,65
Nova Marilândia;5108857;MT;67,93
Nova Maringá;5108907;MT;78,45
Nova Módica;3144904;MG;39,75
Nova Monte Verde;5108956;MT;81,94
Nova Mutum;5106224;MT;83,86
Nova Nazaré;5106174;MT;58,06
Nova Odessa;3533403;SP;92,57
Nova Olímpia;4117206;PR;68,52
Nova Olímpia;5106232;MT;62,38
Nova Olinda;1714880;TO;41,17
Nova Olinda;2309201;CE;12,02
Nova Olinda;2510204;PB;11,78
Nova Olinda do Maranhão;2107357;MA;11,65
Nova Olinda do Norte;1303106;AM;29,71
Nova Pádua;4313086;RS;97,65
Nova Palma;4313102;RS;87,75
Nova Palmeira;2510303;PB;11,18
Nova Petrópolis;4313201;RS;96,06
Nova Ponte;3145000;MG;81,39
Nova Porteirinha;3145059;MG;16,66
Nova Prata;4313300;RS;96,61
Nova Prata do Iguaçu;4117255;PR;82,8
Nova Ramada;4313334;RS;96,3
Nova Redenção;2922854;BA;10,42
Nova Resende;3145109;MG;80,34
Nova Roma;5214903;GO;39,79
Nova Roma do Sul;4313359;RS;92,78
Nova Rosalândia;1715002;TO;55,18
Nova Russas;2309300;CE;30,1
Nova Santa Bárbara;4117214;PR;67,19
Nova Santa Helena;5106190;MT;70,81
Nova Santa Rita;2207959;PI;7,73
Nova Santa Rita;4313375;RS;87,02
Nova Santa Rosa;4117222;PR;88,51
Nova Serrana;3145208;MG;65,44
Nova Soure;2922904;BA;16,18
Nova Tebas;4117271;PR;70,95
Nova Timboteua;1505007;PA;17,39
Nova Trento;4211504;SC;93,29
Nova Ubiratã;5106240;MT;81,86
Nova União;1101435;RO;81,84
Nova União;3136603;MG;60,49
Nova Venécia;3203908;ES;64,87
Nova Veneza;4211603;SC;97,92
Nova Veneza;5215009;GO;75,61
Nova Viçosa;2923001;BA;33,89
Nova Xavantina;5106257;MT;76,32
Novais;3533254;SP;70,37
Novo Acordo;1715101;TO;36,23
Novo Airão;1303205;AM;35,07
Novo Alegre;1715150;TO;44,57
Novo Aripuanã;1303304;AM;44,78
Novo Barreiro;4313490;RS;82,57
Novo Brasil;5215207;GO;69,07
Novo Cabrais;4313391;RS;88,27
Novo Cruzeiro;3145307;MG;19,93
Novo Gama;5215231;GO;65,62
Novo Hamburgo;4313409;RS;92,09
Novo Horizonte;2923035;BA;22,07
Novo Horizonte;3533502;SP;83,37
Novo Horizonte;4211652;SC;90,1
Novo Horizonte do Norte;5106273;MT;73,27
Novo Horizonte do Oeste;1100502;RO;79,97
Novo Horizonte do Sul;5006259;MS;73,55
Novo Itacolomi;4117297;PR;82,84
Novo Jardim;1715259;TO;38,33
Novo Lino;2705606;AL;18,65
Novo Machado;4313425;RS;96,32
Novo Mundo;5106265;MT;55,15
Novo Oriente;2309409;CE;19,13
Novo Oriente de Minas;3145356;MG;27,64
Novo Oriente do Piauí;2206902;PI;22
Novo Planalto;5215256;GO;65,54
Novo Progresso;1505031;PA;66,27
Novo Repartimento;1505064;PA;22,59
Novo Santo Antônio;2206951;PI;19,88
Novo Santo Antônio;5106315;MT;60,73
Novo São Joaquim;5106281;MT;77,34
Novo Tiradentes;4313441;RS;84
Novo Triunfo;2923050;BA;26,31
Novo Xingu;4313466;RS;82,48
Novorizonte;3145372;MG;34,05
Nuporanga;3533601;SP;84,96
Óbidos;1505106;PA;20,18
Ocara;2309458;CE;24
Ocauçu;3533700;SP;78,93
Oeiras;2207009;PI;30,79
Oeiras do Pará;1505205;PA;15,65
Oiapoque;1600501;AP;45,13
Olaria;3145406;MG;47,14
Óleo;3533809;SP;71,12
Olho d'Água;2510402;PB;10,69
Olho d'Água das Cunhãs;2107407;MA;23,15
Olho d'Água das Flores;2705705;AL;27,39
Olho d'Água do Borges;2408409;RN;16,41
Olho d'Água do Casado;2705804;AL;11,38
Olho D'Água do Piauí;2207108;PI;12,42
Olho d'Água Grande;2705903;AL;5,9
Olhos-d'Água;3145455;MG;25,62
Olímpia;3533908;SP;86,98
Olímpio Noronha;3145505;MG;61,7
Olinda;2609600;PE;54,76
Olinda Nova do Maranhão;2107456;MA;9,54
Olindina;2923100;BA;17,08
Olivedos;2510501;PB;13,53
Oliveira;3145604;MG;69,79
Oliveira de Fátima;1715507;TO;49,25
Oliveira dos Brejinhos;2923209;BA;18,91
Oliveira Fortes;3145703;MG;57,12
Olivença;2706000;AL;10,85
Onça de Pitangui;3145802;MG;60,59
Onda Verde;3534005;SP;77,58
Oratórios;3145851;MG;58,83
Oriente;3534104;SP;80,79
Orindiúva;3534203;SP;70,49
Oriximiná;1505304;PA;30,49
Orizânia;3145877;MG;43,28
Orizona;5215306;GO;79,84
Orlândia;3534302;SP;82,09
Orleans;4211702;SC;95,78
Orobó;2609709;PE;14,31
Orocó;2609808;PE;13,39
Orós;2309508;CE;20,72
Ortigueira;4117305;PR;60,25
Osasco;3534401;SP;90,57
Oscar Bressane;3534500;SP;82,71
Osório;4313508;RS;90,61
Osvaldo Cruz;3534609;SP;79,25
Otacílio Costa;4211751;SC;91,69
Ourém;1505403;PA;17,99
Ouriçangas;2923308;BA;15,25
Ouricuri;2609907;PE;16,86
Ourilândia do Norte;1505437;PA;39,14
Ourinhos;3534708;SP;83,26
Ourizona;4117404;PR;89,05
Ouro;4211801;SC;92,74
Ouro Branco;2408508;RN;18,29
Ouro Branco;2706109;AL;9,5
Ouro Branco;3145901;MG;77,87
Ouro Fino;3146008;MG;79,04
Ouro Preto;3146107;MG;73,15
Ouro Preto do Oeste;1100155;RO;79,68
Ouro Velho;2510600;PB;20,63
Ouro Verde;3534807;SP;68,25
Ouro Verde;4211850;SC;88,82
Ouro Verde de Goiás;5215405;GO;71,56
Ouro Verde de Minas;3146206;MG;23,24
Ouro Verde do Oeste;4117453;PR;81,87
Ouroeste;3534757;SP;87,46
Ourolândia;2923357;BA;6,59
Ouvidor;5215504;GO;82,47
Pacaembu;3534906;SP;79,99
Pacajá;1505486;PA;19,99
Pacajus;2309607;CE;36,39
Pacaraima;1400456;RR;30,5
Pacatuba;2309706;CE;52,9
Pacatuba;2804904;SE;19,51
Paço do Lumiar;2107506;MA;42,03
Pacoti;2309805;CE;26,74
Pacujá;2309904;CE;32,94
Padre Bernardo;5215603;GO;60,74
Padre Carvalho;3146255;MG;15,52
Padre Marcos;2207207;PI;11,29
Padre Paraíso;3146305;MG;35,42
Paes Landim;2207306;PI;22,25
Pai Pedro;3146552;MG;7,84
Paial;4211876;SC;95,81
Paiçandu;4117503;PR;82,6
Paim Filho;4313607;RS;84,37
Paineiras;3146404;MG;51,38
Painel;4211892;SC;82,28
Pains;3146503;MG;68,19
Paiva;3146602;MG;59,55
Pajeú do Piauí;2207355;PI;20,51
Palestina;2706208;AL;18,03
Palestina;3535002;SP;77,63
Palestina de Goiás;5215652;GO;75,6
Palestina do Pará;1505494;PA;18,17
Palhano;2310001;CE;27,22
Palhoça;4211900;SC;93,77
Palma;3146701;MG;57,8
Palma Sola;4212007;SC;94,21
Palmácia;2310100;CE;21,24
Palmares;2610004;PE;33,78
Palmares do Sul;4313656;RS;82,92
Palmares Paulista;3535101;SP;66,74
Palmas;1721000;TO;73,95
Palmas;4117602;PR;77,92
Palmas de Monte Alto;2923407;BA;12,47
Palmeira;4117701;PR;79,93
Palmeira;4212056;SC;80,71
Palmeira d'Oeste;3535200;SP;80,06
Palmeira das Missões;4313706;RS;85,34
Palmeira do Piauí;2207405;PI;29,08
Palmeira dos Índios;2706307;AL;30,21
Palmeirais;2207504;PI;20,46
Palmeirândia;2107605;MA;9,46
Palmeirante;1715705;TO;28,41
Palmeiras;2923506;BA;33,79
Palmeiras de Goiás;5215702;GO;77,14
Palmeiras do Tocantins;1713809;TO;33,66
Palmeirina;2610103;PE;21,28
Palmeirópolis;1715754;TO;59,28
Palmelo;5215801;GO;75,92
Palminópolis;5215900;GO;82,82
Palmital;3535309;SP;81,04
Palmital;4117800;PR;56,37
Palmitinho;4313805;RS;94,31
Palmitos;4212106;SC;92,71
Palmópolis;3146750;MG;26,67
Palotina;4117909;PR;89,75
Panamá;5216007;GO;72,89
Panambi;4313904;RS;92,32
Pancas;3204005;ES;61,72
Panelas;2610202;PE;15,41
Panorama;3535408;SP;74,73
Pantano Grande;4313953;RS;78,07
Pão de Açúcar;2706406;AL;22,67
Papagaios;3146909;MG;61,44
Papanduva;4212205;SC;85,26
Paquetá;2207553;PI;15,17
Pará de Minas;3147105;MG;77,71
Paracambi;3303609;RJ;73,58
Paracatu;3147006;MG;67,87
Paracuru;2310209;CE;36,01
Paragominas;1505502;PA;38,27
Paraguaçu;3147204;MG;77,97
Paraguaçu Paulista;3535507;SP;76,95
Paraí;4314001;RS;95,67
Paraíba do Sul;3303708;RJ;71,06
Paraibano;2107704;MA;14,44
Paraibuna;3535606;SP;74,79
Paraipaba;2310258;CE;37,05
Paraíso;3535705;SP;79,89
Paraíso;4212239;SC;80,38
Paraíso das Águas;5006275;MS;77,28
Paraíso do Norte;4118006;PR;85,04
Paraíso do Sul;4314027;RS;88,71
Paraíso do Tocantins;1716109;TO;64,84
Paraisópolis;3147303;MG;75,27
Parambu;2310308;CE;11,66
Paramirim;2923605;BA;25,14
Paramoti;2310407;CE;20,26
Paraná;2408607;RN;13,28
Paranã;1716208;TO;20,95
Paranacity;4118105;PR;77,28
Paranaguá;4118204;PR;82,91
Paranaíba;5006309;MS;78,01
Paranaiguara;5216304;GO;75,05
Paranaíta;5106299;MT;70,51
Paranapanema;3535804;SP;74,58
Paranapoema;4118303;PR;83,81
Paranapuã;3535903;SP;76,52
Paranatama;2610301;PE;16,31
Paranatinga;5106307;MT;76,18
Paranavaí;4118402;PR;83,15
Paranhos;5006358;MS;57,01
Paraopeba;3147402;MG;57,48
Parapuã;3536000;SP;74,34
Parari;2510659;PB;11,65
Paratinga;2923704;BA;11,35
Paraty;3303807;RJ;74,49
Paraú;2408706;RN;24,02
Parauapebas;1505536;PA;42,44
Paraúna;5216403;GO;81,05
Parazinho;2408805;RN;16,86
Pardinho;3536109;SP;80,64
Pareci Novo;4314035;RS;94
Parecis;1101450;RO;69,59
Parelhas;2408904;RN;21,91
Pariconha;2706422;AL;12,5
Parintins;1303403;AM;36,78
Paripiranga;2923803;BA;17,58
Paripueira;2706448;AL;42,07
Pariquera-Açu;3536208;SP;71,55
Parisi;3536257;SP;80,96
Parnaguá;2207603;PI;12,07
Parnaíba;2207702;PI;40,67
Parnamirim;2403251;RN;73,51
Parnamirim;2610400;PE;10,86
Parnarama;2107803;MA;12,07
Parobé;4314050;RS;86,19
Passa e Fica;2409100;RN;20,34
Passa Quatro;3147600;MG;76,03
Passa Sete;4314068;RS;70,49
Passa Tempo;3147709;MG;68,09
Passa Vinte;3147808;MG;52,25
Passabém;3147501;MG;48,69
Passagem;2409209;RN;21,36
Passagem;2510709;PB;14,42
Passagem Franca;2107902;MA;17,11
Passagem Franca do Piauí;2207751;PI;10,26
Passira;2610509;PE;9,92
Passo de Camaragibe;2706505;AL;24,34
Passo de Torres;4212254;SC;88,68
Passo do Sobrado;4314076;RS;82,86
Passo Fundo;4314100;RS;90,88
Passos;3147907;MG;79,26
Passos Maia;4212270;SC;90,78
Pastos Bons;2108009;MA;19,52
Patis;3147956;MG;17,37
Pato Bragado;4118451;PR;95,89
Pato Branco;4118501;PR;94,15
Patos;2510808;PB;32,78
Patos de Minas;3148004;MG;81,39
Patos do Piauí;2207777;PI;7,95
Patrocínio;3148103;MG;72,28
Patrocínio do Muriaé;3148202;MG;60,57
Patrocínio Paulista;3536307;SP;80,01
Patu;2409308;RN;21,56
Paty do Alferes;3303856;RJ;67,29
Pau Brasil;2923902;BA;23,77
Pau D'Arco;1505551;PA;21,65
Pau D'Arco;1716307;TO;44,21
Pau D'Arco do Piauí;2207793;PI;14,15
Pau dos Ferros;2409407;RN;32,9
Paudalho;2610608;PE;33,63
Pauini;1303502;AM;39,52
Paula Cândido;3148301;MG;53,9
Paula Freitas;4118600;PR;77,7
Paulicéia;3536406;SP;72,44
Paulínia;3536505;SP;93,09
Paulino Neves;2108058;MA;11,04
Paulista;2510907;PB;26,91
Paulista;2610707;PE;60,63
Paulistana;2207801;PI;20,01
Paulistânia;3536570;SP;72,58
Paulistas;3148400;MG;35,65
Paulo Afonso;2924009;BA;40,1
Paulo Bento;4314134;RS;94,58
Paulo de Faria;3536604;SP;66,48
Paulo Frontin;4118709;PR;81,14
Paulo Jacinto;2706604;AL;24,49
Paulo Lopes;4212304;SC;90,2
Paulo Ramos;2108108;MA;14,13
Pavão;3148509;MG;28,06
Paverama;4314159;RS;87,74
Pavussu;2207850;PI;16,59
Pé de Serra;2924058;BA;10,29
Peabiru;4118808;PR;77,14
Peçanha;3148608;MG;29,5
Pederneiras;3536703;SP;78,68
Pedra;2610806;PE;10,64
Pedra Azul;3148707;MG;26,76
Pedra Bela;3536802;SP;73,11
Pedra Bonita;3148756;MG;45,96
Pedra Branca;2310506;CE;12,56
Pedra Branca;2511004;PB;12,75
Pedra Branca do Amapari;1600154;AP;46,11
Pedra do Anta;3148806;MG;43,28
Pedra do Indaiá;3148905;MG;69,23
Pedra Dourada;3149002;MG;55,38
Pedra Grande;2409506;RN;27,56
Pedra Lavrada;2511103;PB;11,03
Pedra Mole;2805000;SE;6,69
Pedra Preta;2409605;RN;15,09
Pedra Preta;5106372;MT;69,97
Pedralva;3149101;MG;68,66
Pedranópolis;3536901;SP;83,27
Pedrão;2924108;BA;19,16
Pedras Altas;4314175;RS;62,01
Pedras de Fogo;2511202;PB;29,56
Pedras de Maria da Cruz;3149150;MG;21,02
Pedras Grandes;4212403;SC;95,46
Pedregulho;3537008;SP;77,33
Pedreira;3537107;SP;89,77
Pedreiras;2108207;MA;36,46
Pedrinhas;2805109;SE;24,65
Pedrinhas Paulista;3537156;SP;90,14
Pedrinópolis;3149200;MG;81,05
Pedro Afonso;1716505;TO;54,17
Pedro Alexandre;2924207;BA;4,36
Pedro Avelino;2409704;RN;15,74
Pedro Canário;3204054;ES;41,15
Pedro de Toledo;3537206;SP;59,79
Pedro do Rosário;2108256;MA;9,95
Pedro Gomes;5006408;MS;59,49
Pedro II;2207900;PI;22,49
Pedro Laurentino;2207934;PI;20,79
Pedro Leopoldo;3149309;MG;77,06
Pedro Osório;4314209;RS;69,13
Pedro Régis;2512721;PB;26,53
Pedro Teixeira;3149408;MG;53,46
Pedro Velho;2409803;RN;32,68
Peixe;1716604;TO;50,15
Peixe-Boi;1505601;PA;17,97
Peixoto de Azevedo;5106422;MT;56,7
Pejuçara;4314308;RS;90,12
Pelotas;4314407;RS;83,52
Penaforte;2310605;CE;11,73
Penalva;2108306;MA;9,07
Penápolis;3537305;SP;84,71
Pendências;2409902;RN;25,5
Penedo;2706703;AL;36,3
Penha;4212502;SC;94,7
Pentecoste;2310704;CE;30,01
Pequeri;3149507;MG;69,95
Pequi;3149606;MG;62,28
Pequizeiro;1716653;TO;42,91
Perdigão;3149705;MG;59,24
Perdizes;3149804;MG;71,45
Perdões;3149903;MG;72,79
Pereira Barreto;3537404;SP;77,06
Pereiras;3537503;SP;77,48
Pereiro;2310803;CE;10,65
Peri Mirim;2108405;MA;10,49
Periquito;3149952;MG;55,86
Peritiba;4212601;SC;96,42
Peritoró;2108454;MA;9,02
Perobal;4118857;PR;85,64
Pérola;4118907;PR;83
Pérola d'Oeste;4119004;PR;92,72
Perolândia;5216452;GO;81,19
Peruíbe;3537602;SP;81,72
Pescador;3150000;MG;41,1
Pescaria Brava;4212650;SC;89,45
Pesqueira;2610905;PE;18,13
Petrolândia;2611002;PE;24,93
Petrolândia;4212700;SC;96,15
Petrolina;2611101;PE;37,99
Petrolina de Goiás;5216809;GO;72,6
Petrópolis;3303906;RJ;84,01
Piaçabuçu;2706802;AL;23,08
Piacatu;3537701;SP;75,38
Piancó;2511301;PB;11,88
