Municípios;Código municipal;UF;% do total geral
Mesquita;3302858;RJ;99,81
Messias;2705200;AL;98,75
Messias Targino;2407609;RN;96,16
Miguel Alves;2206209;PI;64,86
Miguel Calmon;2921203;BA;95,39
Miguel Leão;2206308;PI;94,58
Miguel Pereira;3302908;RJ;99,87
Miguelópolis;3529708;SP;99,85
Milagres;2308302;CE;97,45
Milagres;2921302;BA;96,29
Milagres do Maranhão;2106672;MA;64,58
Milhã;2308351;CE;94,53
Milton Brandão;2206357;PI;82,04
Mimoso de Goiás;5213053;GO;98,88
Mimoso do Sul;3203403;ES;99,85
Minaçu;5213087;GO;99,32
Minador do Negrão;2705309;AL;93,46
Minas do Leão;4312252;RS;99,5
Minas Novas;3141801;MG;96,7
Minduri;3141900;MG;100
Mineiros;5213103;GO;99,86
Mineiros do Tietê;3529807;SP;99,98
Ministro Andreazza;1101203;RO;99,54
Mira Estrela;3530003;SP;100
Mirabela;3142007;MG;98,22
Miracatu;3529906;SP;99,53
Miracema;3303005;RJ;99,9
Miracema do Tocantins;1713205;TO;98,68
Mirador;2106706;MA;63,92
Mirador;4115903;PR;100
Miradouro;3142106;MG;99,92
Miraguaí;4312302;RS;99,52
Miraí;3142205;MG;99,94
Miraíma;2308377;CE;87,86
Miranda;5005608;MS;99,06
Miranda do Norte;2106755;MA;95,59
Mirandiba;2609303;PE;86,57
Mirandópolis;3530102;SP;99,81
Mirangaba;2921401;BA;93,24
Miranorte;1713304;TO;99,18
Mirante;2921450;BA;91,39
Mirante da Serra;1101302;RO;98,43
Mirante do Paranapanema;3530201;SP;99,67
Miraselva;4116000;PR;100
Mirassol;3530300;SP;99,99
Mirassol d'Oeste;5105622;MT;99,37
Mirassolândia;3530409;SP;100
Miravânia;3142254;MG;96,38
Mirim Doce;4210852;SC;99,78
Mirinzal;2106805;MA;82,08
Missal;4116059;PR;99,98
Missão Velha;2308401;CE;96,05
Mocajuba;1504604;PA;82,8
Mococa;3530508;SP;99,96
Modelo;4210902;SC;100
Moeda;3142304;MG;99,3
Moema;3142403;MG;99,89
Mogeiro;2509404;PB;85,88
Mogi das Cruzes;3530607;SP;99,81
Mogi Guaçu;3530706;SP;99,97
Mogi Mirim;3530805;SP;99,97
Moiporá;5213400;GO;100
Moita Bonita;2804102;SE;96,57
Moju;1504703;PA;75,98
Mojuí dos Campos;1504752;PA;95,99
Mombaça;2308500;CE;94,25
Mombuca;3530904;SP;100
Monção;2106904;MA;62,59
Monções;3531001;SP;100
Mondaí;4211009;SC;99,95
Mongaguá;3531100;SP;99,65
Monjolos;3142502;MG;98,43
Monsenhor Gil;2206407;PI;94,42
Monsenhor Hipólito;2206506;PI;90,1
Monsenhor Paulo;3142601;MG;99,97
Monsenhor Tabosa;2308609;CE;95,02
Montadas;2509503;PB;82,16
Montalvânia;3142700;MG;97,96
Montanha;3203502;ES;99,44
Montanhas;2407708;RN;97,22
Montauri;4312351;RS;100
Monte Alegre;1504802;PA;80,57
Monte Alegre;2407807;RN;99,53
Monte Alegre de Goiás;5213509;GO;88,8
Monte Alegre de Minas;3142809;MG;99,83
Monte Alegre de Sergipe;2804201;SE;88,93
Monte Alegre do Piauí;2206605;PI;85,43
Monte Alegre do Sul;3531209;SP;100
Monte Alegre dos Campos;4312377;RS;98,58
Monte Alto;3531308;SP;99,98
Monte Aprazível;3531407;SP;100
Monte Azul;3142908;MG;99,03
Monte Azul Paulista;3531506;SP;99,97
Monte Belo;3143005;MG;99,75
Monte Belo do Sul;4312385;RS;99,89
Monte Carlo;4211058;SC;99,21
Monte Carmelo;3143104;MG;99,79
Monte Castelo;3531605;SP;100
Monte Castelo;4211108;SC;98,95
Monte das Gameleiras;2407906;RN;95,98
Monte do Carmo;1713601;TO;94,5
Monte Formoso;3143153;MG;95,05
Monte Horebe;2509602;PB;97,27
Monte Mor;3531803;SP;99,96
Monte Negro;1101401;RO;98,65
Monte Santo;2921500;BA;82,92
Monte Santo de Minas;3143203;MG;100
Monte Santo do Tocantins;1713700;TO;98,64
Monte Sião;3143401;MG;99,96
Monteiro;2509701;PB;95,82
Monteiro Lobato;3531704;SP;99,36
Monteirópolis;2705408;AL;89,91
Montenegro;4312401;RS;99,68
Montes Altos;2107001;MA;82,06
Montes Claros;3143302;MG;99,74
Montes Claros de Goiás;5213707;GO;99,77
Montezuma;3143450;MG;97,35
Montividiu;5213756;GO;99,77
Montividiu do Norte;5213772;GO;99,21
Morada Nova;2308708;CE;96,79
Morada Nova de Minas;3143500;MG;99,59
Moraújo;2308807;CE;84,76
Moreilândia;2614303;PE;88,61
Moreira Sales;4116109;PR;99,93
Moreno;2609402;PE;99,4
Mormaço;4312427;RS;99,43
Morpará;2921609;BA;98,52
Morretes;4116208;PR;99,23
Morrinhos;2308906;CE;90,8
Morrinhos;5213806;GO;99,95
Morrinhos do Sul;4312443;RS;99,92
Morro Agudo;3531902;SP;99,97
Morro Agudo de Goiás;5213855;GO;99,9
Morro Cabeça no Tempo;2206654;PI;73,45
Morro da Fumaça;4211207;SC;99,95
Morro da Garça;3143609;MG;99,78
Morro do Chapéu;2921708;BA;90,75
Morro do Chapéu do Piauí;2206670;PI;78,44
Morro do Pilar;3143708;MG;99,82
Morro Grande;4211256;SC;100
Morro Redondo;4312450;RS;99,68
Morro Reuter;4312476;RS;99,96
Morros;2107100;MA;53,68
Mortugaba;2921807;BA;99,69
Morungaba;3532009;SP;99,98
Mossâmedes;5213905;GO;99,95
Mossoró;2408003;RN;99,29
Mostardas;4312500;RS;99,48
Motuca;3532058;SP;100
Mozarlândia;5214002;GO;99,69
Muaná;1504901;PA;72,85
Mucajaí;1400308;RR;93,31
Mucambo;2309003;CE;95,57
Mucugê;2921906;BA;97,28
Muçum;4312609;RS;100
Mucuri;2922003;BA;98,94
Mucurici;3203601;ES;99,24
Muitos Capões;4312617;RS;100
Muliterno;4312625;RS;96,53
Mulungu;2309102;CE;96,34
Mulungu;2509800;PB;90,42
Mulungu do Morro;2922052;BA;92,45
Mundo Novo;2922102;BA;93,27
Mundo Novo;5005681;MS;99,7
Mundo Novo;5214051;GO;99,65
Munhoz;3143807;MG;99,78
Munhoz de Melo;4116307;PR;99,93
Muniz Ferreira;2922201;BA;98,52
Muniz Freire;3203700;ES;99,82
Muquém do São Francisco;2922250;BA;95,96
Muqui;3203809;ES;99,9
Muriaé;3143906;MG;99,97
Muribeca;2804300;SE;98,99
Murici;2705507;AL;96,44
Murici dos Portelas;2206696;PI;79,27
Muricilândia;1713957;TO;93,97
Muritiba;2922300;BA;98,83
Murutinga do Sul;3532108;SP;99,8
Mutuípe;2922409;BA;97,41
Mutum;3144003;MG;99,88
Mutunópolis;5214101;GO;99,56
Muzambinho;3144102;MG;99,99
Nacip Raydan;3144201;MG;99,35
Nantes;3532157;SP;100
Nanuque;3144300;MG;99,59
Não-Me-Toque;4312658;RS;99,97
Naque;3144359;MG;100
Narandiba;3532207;SP;99,9
Natal;2408102;RN;99,83
Natalândia;3144375;MG;99,69
Natércia;3144409;MG;100
Natividade;1714203;TO;95,16
Natividade;3303104;RJ;99,95
Natividade da Serra;3532306;SP;99,96
Natuba;2509909;PB;84,82
Navegantes;4211306;SC;99,9
Naviraí;5005707;MS;99,42
Nazaré;1714302;TO;96,34
Nazaré;2922508;BA;96,16
Nazaré da Mata;2609501;PE;98,81
Nazaré do Piauí;2206704;PI;90,04
Nazaré Paulista;3532405;SP;99,84
Nazareno;3144508;MG;99,9
Nazarezinho;2510006;PB;93,74
Nazária;2206720;PI;87,66
Nazário;5214408;GO;100
Neópolis;2804409;SE;92,98
Nepomuceno;3144607;MG;99,92
Nerópolis;5214507;GO;99,89
Neves Paulista;3532504;SP;99,95
Nhamundá;1303007;AM;76,17
Nhandeara;3532603;SP;100
Nicolau Vergueiro;4312674;RS;100
Nilo Peçanha;2922607;BA;89,42
Nilópolis;3303203;RJ;99,92
Nina Rodrigues;2107209;MA;63,98
Ninheira;3144656;MG;96,8
Nioaque;5005806;MS;99,4
Nipoã;3532702;SP;99,89
Niquelândia;5214606;GO;99,07
Nísia Floresta;2408201;RN;99,36
Niterói;3303302;RJ;99,87
Nobres;5105903;MT;99,6
Nonoai;4312708;RS;97,06
Nordestina;2922656;BA;80,49
Normandia;1400407;RR;46,49
Nortelândia;5106000;MT;98,78
Nossa Senhora Aparecida;2804458;SE;97,22
Nossa Senhora da Glória;2804508;SE;98,48
Nossa Senhora das Dores;2804607;SE;99,17
Nossa Senhora das Graças;4116406;PR;99,93
Nossa Senhora de Lourdes;2804706;SE;96,17
Nossa Senhora de Nazaré;2206753;PI;94,74
Nossa Senhora do Livramento;5106109;MT;98,65
Nossa Senhora do Socorro;2804805;SE;99,52
Nossa Senhora dos Remédios;2206803;PI;62,57
Nova Aliança;3532801;SP;99,96
Nova Aliança do Ivaí;4116505;PR;100
Nova Alvorada;4312757;RS;100
Nova Alvorada do Sul;5006002;MS;99,96
Nova América;5214705;GO;99,67
Nova América da Colina;4116604;PR;99,57
Nova Andradina;5006200;MS;99,93
Nova Araçá;4312807;RS;99,94
Nova Aurora;4116703;PR;99,92
Nova Aurora;5214804;GO;100
Nova Bandeirantes;5106158;MT;99,51
Nova Bassano;4312906;RS;99,7
Nova Belém;3144672;MG;99,66
Nova Boa Vista;4312955;RS;100
Nova Brasilândia;5106208;MT;99,87
Nova Brasilândia D'Oeste;1100148;RO;99,45
Nova Bréscia;4313003;RS;99,84
Nova Campina;3532827;SP;99,52
Nova Canaã;2922706;BA;96,76
Nova Canaã do Norte;5106216;MT;99,88
Nova Canaã Paulista;3532843;SP;100
Nova Candelária;4313011;RS;100
Nova Cantu;4116802;PR;99,72
Nova Castilho;3532868;SP;100
Nova Colinas;2107258;MA;85
Nova Crixás;5214838;GO;99,38
Nova Cruz;2408300;RN;93,52
Nova Era;3144706;MG;99,66
Nova Erechim;4211405;SC;100
Nova Esperança;4116901;PR;99,98
Nova Esperança do Piriá;1504950;PA;63,9
Nova Esperança do Sudoeste;4116950;PR;99,56
Nova Esperança do Sul;4313037;RS;99,79
Nova Europa;3532900;SP;99,97
Nova Fátima;2922730;BA;98,13
Nova Fátima;4117008;PR;99,96
Nova Floresta;2510105;PB;96,53
Nova Friburgo;3303401;RJ;99,95
Nova Glória;5214861;GO;99,91
Nova Granada;3533007;SP;99,95
Nova Guarita;5108808;MT;99,58
Nova Guataporanga;3533106;SP;100
Nova Hartz;4313060;RS;99,95
Nova Ibiá;2922755;BA;95,84
Nova Iguaçu;3303500;RJ;99,82
Nova Iguaçu de Goiás;5214879;GO;99,73
Nova Independência;3533205;SP;99,93
Nova Iorque;2107308;MA;73,91
Nova Ipixuna;1504976;PA;87,88
Nova Itaberaba;4211454;SC;99,88
Nova Itarana;2922805;BA;84,59
Nova Lacerda;5106182;MT;97,42
Nova Laranjeiras;4117057;PR;88,91
Nova Lima;3144805;MG;99,89
Nova Londrina;4117107;PR;99,96
Nova Luzitânia;3533304;SP;99,91
Nova Mamoré;1100338;RO;94,83
Nova Marilândia;5108857;MT;99,52
Nova Maringá;5108907;MT;99,9
Nova Módica;3144904;MG;99,15
Nova Monte Verde;5108956;MT;99,9
Nova Mutum;5106224;MT;99,77
Nova Nazaré;5106174;MT;80,89
Nova Odessa;3533403;SP;99,97
Nova Olímpia;4117206;PR;99,96
Nova Olímpia;5106232;MT;99,53
Nova Olinda;1714880;TO;95,05
Nova Olinda;2309201;CE;93,4
Nova Olinda;2510204;PB;97,56
Nova Olinda do Maranhão;2107357;MA;84,27
Nova Olinda do Norte;1303106;AM;79,41
Nova Pádua;4313086;RS;100
Nova Palma;4313102;RS;99,61
Nova Palmeira;2510303;PB;98,45
Nova Petrópolis;4313201;RS;99,94
Nova Ponte;3145000;MG;100
Nova Porteirinha;3145059;MG;98,71
Nova Prata;4313300;RS;99,94
Nova Prata do Iguaçu;4117255;PR;99,84
Nova Ramada;4313334;RS;100
Nova Redenção;2922854;BA;94,33
Nova Resende;3145109;MG;99,9
Nova Roma;5214903;GO;98,36
Nova Roma do Sul;4313359;RS;99,84
Nova Rosalândia;1715002;TO;99,49
Nova Russas;2309300;CE;97,27
Nova Santa Bárbara;4117214;PR;99,81
Nova Santa Helena;5106190;MT;99,07
Nova Santa Rita;2207959;PI;93
Nova Santa Rita;4313375;RS;99,52
Nova Santa Rosa;4117222;PR;100
Nova Serrana;3145208;MG;99,91
Nova Soure;2922904;BA;96,21
Nova Tebas;4117271;PR;99,53
Nova Timboteua;1505007;PA;88,82
Nova Trento;4211504;SC;99,96
Nova Ubiratã;5106240;MT;99,31
Nova União;1101435;RO;97
Nova União;3136603;MG;100
Nova Venécia;3203908;ES;99,74
Nova Veneza;4211603;SC;99,92
Nova Veneza;5215009;GO;99,86
Nova Viçosa;2923001;BA;99,06
Nova Xavantina;5106257;MT;99,75
Novais;3533254;SP;99,94
Novo Acordo;1715101;TO;96,09
Novo Airão;1303205;AM;80,02
Novo Alegre;1715150;TO;99,3
Novo Aripuanã;1303304;AM;72,71
Novo Barreiro;4313490;RS;99,82
Novo Brasil;5215207;GO;99,93
Novo Cabrais;4313391;RS;99,79
Novo Cruzeiro;3145307;MG;93,54
Novo Gama;5215231;GO;99,89
Novo Hamburgo;4313409;RS;99,91
Novo Horizonte;2923035;BA;99,08
Novo Horizonte;3533502;SP;99,99
Novo Horizonte;4211652;SC;100
Novo Horizonte do Norte;5106273;MT;99,84
Novo Horizonte do Oeste;1100502;RO;99,64
Novo Horizonte do Sul;5006259;MS;100
Novo Itacolomi;4117297;PR;100
Novo Jardim;1715259;TO;97,59
Novo Lino;2705606;AL;93,8
Novo Machado;4313425;RS;99,77
Novo Mundo;5106265;MT;99,19
Novo Oriente;2309409;CE;93,87
Novo Oriente de Minas;3145356;MG;95,61
Novo Oriente do Piauí;2206902;PI;92,99
Novo Planalto;5215256;GO;99,51
Novo Progresso;1505031;PA;97,88
Novo Repartimento;1505064;PA;86,6
Novo Santo Antônio;2206951;PI;89,75
Novo Santo Antônio;5106315;MT;99,05
Novo São Joaquim;5106281;MT;97,91
Novo Tiradentes;4313441;RS;99,63
Novo Triunfo;2923050;BA;94,27
Novo Xingu;4313466;RS;99,68
Novorizonte;3145372;MG;98,45
Nuporanga;3533601;SP;99,96
Óbidos;1505106;PA;72,87
Ocara;2309458;CE;96,3
Ocauçu;3533700;SP;99,69
Oeiras;2207009;PI;94,82
Oeiras do Pará;1505205;PA;65,55
Oiapoque;1600501;AP;89,9
Olaria;3145406;MG;99,87
Óleo;3533809;SP;100
Olho d'Água;2510402;PB;85,92
Olho d'Água das Cunhãs;2107407;MA;89,47
Olho d'Água das Flores;2705705;AL;94,93
Olho d'Água do Borges;2408409;RN;97,86
Olho d'Água do Casado;2705804;AL;94,5
Olho D'Água do Piauí;2207108;PI;93,96
Olho d'Água Grande;2705903;AL;86,86
Olhos-d'Água;3145455;MG;97,12
Olímpia;3533908;SP;99,95
Olímpio Noronha;3145505;MG;100
Olinda;2609600;PE;99,36
Olinda Nova do Maranhão;2107456;MA;67,8
Olindina;2923100;BA;98,46
Olivedos;2510501;PB;94,48
Oliveira;3145604;MG;99,92
Oliveira de Fátima;1715507;TO;100
Oliveira dos Brejinhos;2923209;BA;95,92
Oliveira Fortes;3145703;MG;99,47
Olivença;2706000;AL;90,99
Onça de Pitangui;3145802;MG;99,91
Onda Verde;3534005;SP;99,82
Oratórios;3145851;MG;99,88
Oriente;3534104;SP;99,95
Orindiúva;3534203;SP;100
Oriximiná;1505304;PA;78,86
Orizânia;3145877;MG;99,87
Orizona;5215306;GO;99,9
Orlândia;3534302;SP;99,95
Orleans;4211702;SC;99,89
Orobó;2609709;PE;95,13
Orocó;2609808;PE;93,19
Orós;2309508;CE;98,79
Ortigueira;4117305;PR;99,06
Osasco;3534401;SP;99,94
Oscar Bressane;3534500;SP;100
Osório;4313508;RS;99,76
Osvaldo Cruz;3534609;SP;99,96
Otacílio Costa;4211751;SC;99,68
Ourém;1505403;PA;93,19
Ouriçangas;2923308;BA;94,21
Ouricuri;2609907;PE;86,54
Ourilândia do Norte;1505437;PA;97,03
Ourinhos;3534708;SP;99,94
Ourizona;4117404;PR;100
Ouro;4211801;SC;99,89
Ouro Branco;2408508;RN;99,49
Ouro Branco;2706109;AL;89,14
Ouro Branco;3145901;MG;99,93
Ouro Fino;3146008;MG;99,89
Ouro Preto;3146107;MG;99,9
Ouro Preto do Oeste;1100155;RO;99,68
Ouro Velho;2510600;PB;98,84
Ouro Verde;3534807;SP;99,9
Ouro Verde;4211850;SC;100
Ouro Verde de Goiás;5215405;GO;99,87
Ouro Verde de Minas;3146206;MG;98,59
Ouro Verde do Oeste;4117453;PR;99,96
Ouroeste;3534757;SP;99,95
Ourolândia;2923357;BA;97,97
Ouvidor;5215504;GO;99,92
Pacaembu;3534906;SP;99,95
Pacajá;1505486;PA;79,48
Pacajus;2309607;CE;98,18
Pacaraima;1400456;RR;67,28
Pacatuba;2309706;CE;99,59
Pacatuba;2804904;SE;96,21
Paço do Lumiar;2107506;MA;96,75
Pacoti;2309805;CE;99,07
Pacujá;2309904;CE;95,59
Padre Bernardo;5215603;GO;99,69
Padre Carvalho;3146255;MG;96,27
Padre Marcos;2207207;PI;80,73
Padre Paraíso;3146305;MG;98,24
Paes Landim;2207306;PI;97,04
Pai Pedro;3146552;MG;92,21
Paial;4211876;SC;98,7
Paiçandu;4117503;PR;99,98
Paim Filho;4313607;RS;99,93
Paineiras;3146404;MG;99,89
Painel;4211892;SC;99,17
Pains;3146503;MG;99,97
Paiva;3146602;MG;100
Pajeú do Piauí;2207355;PI;96,44
Palestina;2706208;AL;90,23
Palestina;3535002;SP;99,93
Palestina de Goiás;5215652;GO;99,83
Palestina do Pará;1505494;PA;82,55
Palhano;2310001;CE;98,5
Palhoça;4211900;SC;99,79
Palma;3146701;MG;99,91
Palma Sola;4212007;SC;99,71
Palmácia;2310100;CE;94,17
Palmares;2610004;PE;97,88
Palmares do Sul;4313656;RS;99,73
Palmares Paulista;3535101;SP;99,97
Palmas;1721000;TO;99,77
Palmas;4117602;PR;99,26
Palmas de Monte Alto;2923407;BA;93,31
Palmeira;4117701;PR;99,26
Palmeira;4212056;SC;99,06
Palmeira d'Oeste;3535200;SP;99,89
Palmeira das Missões;4313706;RS;99,66
Palmeira do Piauí;2207405;PI;88,97
Palmeira dos Índios;2706307;AL;94,59
Palmeirais;2207504;PI;82,64
Palmeirândia;2107605;MA;68,82
Palmeirante;1715705;TO;82,5
Palmeiras;2923506;BA;97,66
Palmeiras de Goiás;5215702;GO;99,93
Palmeiras do Tocantins;1713809;TO;95,24
Palmeirina;2610103;PE;94,99
Palmeirópolis;1715754;TO;99,33
Palmelo;5215801;GO;99,66
Palminópolis;5215900;GO;99,93
Palmital;3535309;SP;99,97
Palmital;4117800;PR;99,16
Palmitinho;4313805;RS;99,47
Palmitos;4212106;SC;99,87
Palmópolis;3146750;MG;98,56
Palotina;4117909;PR;99,96
Panamá;5216007;GO;100
Panambi;4313904;RS;99,94
Pancas;3204005;ES;99,68
Panelas;2610202;PE;93,58
Panorama;3535408;SP;99,96
Pantano Grande;4313953;RS;99,17
Pão de Açúcar;2706406;AL;89,94
Papagaios;3146909;MG;99,71
Papanduva;4212205;SC;98,23
Paquetá;2207553;PI;94,43
Pará de Minas;3147105;MG;99,95
Paracambi;3303609;RJ;99,91
Paracatu;3147006;MG;99,66
Paracuru;2310209;CE;95,42
Paragominas;1505502;PA;96,12
Paraguaçu;3147204;MG;99,92
Paraguaçu Paulista;3535507;SP;99,97
Paraí;4314001;RS;100
Paraíba do Sul;3303708;RJ;99,86
Paraibano;2107704;MA;94,93
Paraibuna;3535606;SP;99,82
Paraipaba;2310258;CE;95,3
Paraíso;3535705;SP;100
Paraíso;4212239;SC;99,43
Paraíso das Águas;5006275;MS;100
Paraíso do Norte;4118006;PR;99,96
Paraíso do Sul;4314027;RS;99,47
Paraíso do Tocantins;1716109;TO;99,7
Paraisópolis;3147303;MG;99,95
Parambu;2310308;CE;88,86
Paramirim;2923605;BA;98,74
Paramoti;2310407;CE;90,04
Paraná;2408607;RN;92,2
Paranã;1716208;TO;81,04
Paranacity;4118105;PR;99,94
Paranaguá;4118204;PR;99,63
Paranaíba;5006309;MS;99,83
Paranaiguara;5216304;GO;99,8
Paranaíta;5106299;MT;99,31
Paranapanema;3535804;SP;99,91
Paranapoema;4118303;PR;99,89
Paranapuã;3535903;SP;100
Paranatama;2610301;PE;89,9
Paranatinga;5106307;MT;98,37
Paranavaí;4118402;PR;99,98
Paranhos;5006358;MS;65,64
Paraopeba;3147402;MG;99,26
Parapuã;3536000;SP;99,98
Parari;2510659;PB;97,2
Paratinga;2923704;BA;92,63
Paraty;3303807;RJ;99,26
Paraú;2408706;RN;95,44
Parauapebas;1505536;PA;98,94
Paraúna;5216403;GO;99,93
Parazinho;2408805;RN;98,32
Pardinho;3536109;SP;100
Pareci Novo;4314035;RS;100
Parecis;1101450;RO;94,13
Parelhas;2408904;RN;98,75
Pariconha;2706422;AL;94,45
Parintins;1303403;AM;86,85
Paripiranga;2923803;BA;96,23
Paripueira;2706448;AL;99,29
Pariquera-Açu;3536208;SP;99,42
Parisi;3536257;SP;99,91
Parnaguá;2207603;PI;83,75
Parnaíba;2207702;PI;98,23
Parnamirim;2403251;RN;99,93
Parnamirim;2610400;PE;84,72
Parnarama;2107803;MA;66,64
Parobé;4314050;RS;99,79
Passa e Fica;2409100;RN;96,97
Passa Quatro;3147600;MG;99,91
Passa Sete;4314068;RS;96,98
Passa Tempo;3147709;MG;99,97
Passa Vinte;3147808;MG;99,55
Passabém;3147501;MG;100
Passagem;2409209;RN;92,29
Passagem;2510709;PB;96,51
Passagem Franca;2107902;MA;80,57
Passagem Franca do Piauí;2207751;PI;88,18
Passira;2610509;PE;88,54
Passo de Camaragibe;2706505;AL;94,28
Passo de Torres;4212254;SC;99,98
Passo do Sobrado;4314076;RS;99,75
Passo Fundo;4314100;RS;99,68
Passos;3147907;MG;99,96
Passos Maia;4212270;SC;99,93
Pastos Bons;2108009;MA;88,74
Patis;3147956;MG;97,07
Pato Bragado;4118451;PR;100
Pato Branco;4118501;PR;99,93
Patos;2510808;PB;99,48
Patos de Minas;3148004;MG;99,91
Patos do Piauí;2207777;PI;85,54
Patrocínio;3148103;MG;99,9
Patrocínio do Muriaé;3148202;MG;99,91
Patrocínio Paulista;3536307;SP;99,96
Patu;2409308;RN;97,42
Paty do Alferes;3303856;RJ;99,84
Pau Brasil;2923902;BA;89,89
Pau D'Arco;1505551;PA;90,43
Pau D'Arco;1716307;TO;98,54
Pau D'Arco do Piauí;2207793;PI;82,02
Pau dos Ferros;2409407;RN;98,76
Paudalho;2610608;PE;98,02
Pauini;1303502;AM;53,48
Paula Cândido;3148301;MG;99,9
Paula Freitas;4118600;PR;99,37
Paulicéia;3536406;SP;99,86
Paulínia;3536505;SP;99,98
Paulino Neves;2108058;MA;71,21
Paulista;2510907;PB;95,9
Paulista;2610707;PE;99,67
Paulistana;2207801;PI;87,85
Paulistânia;3536570;SP;99,74
Paulistas;3148400;MG;98,88
Paulo Afonso;2924009;BA;99,25
Paulo Bento;4314134;RS;100
Paulo de Faria;3536604;SP;99,86
Paulo Frontin;4118709;PR;99,04
Paulo Jacinto;2706604;AL;97,64
Paulo Lopes;4212304;SC;99,82
Paulo Ramos;2108108;MA;83,26
Pavão;3148509;MG;98,53
Paverama;4314159;RS;99,71
Pavussu;2207850;PI;89,58
Pé de Serra;2924058;BA;90,94
Peabiru;4118808;PR;99,42
Peçanha;3148608;MG;98,06
Pederneiras;3536703;SP;99,95
Pedra;2610806;PE;93,88
Pedra Azul;3148707;MG;98,86
Pedra Bela;3536802;SP;99,8
Pedra Bonita;3148756;MG;99,75
Pedra Branca;2310506;CE;94,64
Pedra Branca;2511004;PB;95,35
Pedra Branca do Amapari;1600154;AP;85,87
Pedra do Anta;3148806;MG;99,68
Pedra do Indaiá;3148905;MG;99,67
Pedra Dourada;3149002;MG;99,9
Pedra Grande;2409506;RN;96,89
Pedra Lavrada;2511103;PB;91,57
Pedra Mole;2805000;SE;99,27
Pedra Preta;2409605;RN;81,15
Pedra Preta;5106372;MT;99,61
Pedralva;3149101;MG;99,92
Pedranópolis;3536901;SP;99,9
Pedrão;2924108;BA;96,3
Pedras Altas;4314175;RS;99,88
Pedras de Fogo;2511202;PB;95,61
Pedras de Maria da Cruz;3149150;MG;94,57
Pedras Grandes;4212403;SC;99,94
Pedregulho;3537008;SP;99,98
Pedreira;3537107;SP;99,96
Pedreiras;2108207;MA;96,38
Pedrinhas;2805109;SE;99,48
Pedrinhas Paulista;3537156;SP;100
Pedrinópolis;3149200;MG;100
Pedro Afonso;1716505;TO;98,27
Pedro Alexandre;2924207;BA;64,87
Pedro Avelino;2409704;RN;98,21
Pedro Canário;3204054;ES;99,46
Pedro de Toledo;3537206;SP;99,8
Pedro do Rosário;2108256;MA;48,44
Pedro Gomes;5006408;MS;99,89
Pedro II;2207900;PI;93,36
Pedro Laurentino;2207934;PI;98,28
Pedro Leopoldo;3149309;MG;99,85
Pedro Osório;4314209;RS;99,68
Pedro Régis;2512721;PB;98,36
Pedro Teixeira;3149408;MG;99,86
Pedro Velho;2409803;RN;95,77
Peixe;1716604;TO;97,83
Peixe-Boi;1505601;PA;88,12
Peixoto de Azevedo;5106422;MT;97,23
Pejuçara;4314308;RS;99,93
Pelotas;4314407;RS;99,5
Penaforte;2310605;CE;98,9
Penalva;2108306;MA;60,24
Penápolis;3537305;SP;99,95
Pendências;2409902;RN;99,36
Penedo;2706703;AL;98,85
Penha;4212502;SC;99,89
Pentecoste;2310704;CE;96,65
Pequeri;3149507;MG;100
Pequi;3149606;MG;99,81
Pequizeiro;1716653;TO;94,78
Perdigão;3149705;MG;99,98
Perdizes;3149804;MG;99,92
Perdões;3149903;MG;99,99
Pereira Barreto;3537404;SP;99,94
Pereiras;3537503;SP;99,9
Pereiro;2310803;CE;95,27
Peri Mirim;2108405;MA;68,67
Periquito;3149952;MG;99,65
Peritiba;4212601;SC;99,83
Peritoró;2108454;MA;66,86
Perobal;4118857;PR;99,96
Pérola;4118907;PR;99,93
Pérola d'Oeste;4119004;PR;99,62
Perolândia;5216452;GO;99,91
Peruíbe;3537602;SP;99,81
Pescador;3150000;MG;99,29
Pescaria Brava;4212650;SC;99,69
Pesqueira;2610905;PE;92,74
Petrolândia;2611002;PE;98
Petrolândia;4212700;SC;99,92
Petrolina;2611101;PE;99,36
Petrolina de Goiás;5216809;GO;99,84
Petrópolis;3303906;RJ;99,9
Piaçabuçu;2706802;AL;97,47
Piacatu;3537701;SP;99,95
Piancó;2511301;PB;96,98
Piatã;2924306;BA;98,56
Piau;3150109;MG;99,82
Picada Café;4314423;RS;99,95
Piçarra;1505635;PA;91,21
Picos;2208007;PI;98,53
Picuí;2511400;PB;91,31
Piedade;3537800;SP;99,76
Piedade de Caratinga;3150158;MG;99,84
Piedade de Ponte Nova;3150208;MG;100
Piedade do Rio Grande;3150307;MG;99,89
Piedade dos Gerais;3150406;MG;99,59
Piên;4119103;PR;99,09
Pilão Arcado;2924405;BA;73,46
Pilar;2511509;PB;91,18
Pilar;2706901;AL;99,63
Pilar de Goiás;5216908;GO;99,33
Pilar do Sul;3537909;SP;99,76
Pilões;2410009;RN;97,89
Pilões;2511608;PB;93,19
Pilõezinhos;2511707;PB;97,06
Pimenta;3150505;MG;99,97
Pimenta Bueno;1100189;RO;99,49
Pimenteiras;2208106;PI;87,77
Pimenteiras do Oeste;1101468;RO;99,59
Pindaí;2924504;BA;98,25
Pindamonhangaba;3538006;SP;99,94
Pindaré-Mirim;2108504;MA;92,98
Pindoba;2707008;AL;92,28
Pindobaçu;2924603;BA;95,19
Pindorama;3538105;SP;99,91
