Municípios;Código municipal;UF;%
Maximiliano de Almeida;4312203;RS;69,84
Mazagão;1600402;AP;50,86
Medeiros;3141306;MG;58,38
Medeiros Neto;2921104;BA;78,82
Medianeira;4115804;PR;91,58
Medicilândia;1504455;PA;39,66
Medina;3141405;MG;72,97
Meleiro;4210803;SC;61,7
Melgaço;1504505;PA;34,64
Mendes;3302809;RJ;97,95
Mendes Pimentel;3141504;MG;59,99
Mendonça;3529500;SP;88,86
Mercedes;4115853;PR;58,15
Mercês;3141603;MG;75,56
Meridiano;3529609;SP;81,12
Meruoca;2308203;CE;52,35
Mesópolis;3529658;SP;82,99
Mesquita;3141702;MG;67,3
Mesquita;3302858;RJ;100
Messias;2705200;AL;87,1
Messias Targino;2407609;RN;90,17
Miguel Alves;2206209;PI;33,2
Miguel Calmon;2921203;BA;60,4
Miguel Leão;2206308;PI;68,51
Miguel Pereira;3302908;RJ;90,39
Miguelópolis;3529708;SP;95,29
Milagres;2308302;CE;52,88
Milagres;2921302;BA;81,64
Milagres do Maranhão;2106672;MA;17,86
Milhã;2308351;CE;49,27
Milton Brandão;2206357;PI;29,76
Mimoso de Goiás;5213053;GO;47,67
Mimoso do Sul;3203403;ES;62,36
Minaçu;5213087;GO;87,04
Minador do Negrão;2705309;AL;46,21
Minas do Leão;4312252;RS;96,6
Minas Novas;3141801;MG;50,74
Minduri;3141900;MG;92,27
Mineiros;5213103;GO;93,66
Mineiros do Tietê;3529807;SP;96,13
Ministro Andreazza;1101203;RO;45,86
Mira Estrela;3530003;SP;80,33
Mirabela;3142007;MG;81,94
Miracatu;3529906;SP;64,64
Miracema;3303005;RJ;93,98
Miracema do Tocantins;1713205;TO;82,76
Mirador;2106706;MA;52,04
Mirador;4115903;PR;66,8
Miradouro;3142106;MG;69,42
Miraguaí;4312302;RS;52,68
Miraí;3142205;MG;86,76
Miraíma;2308377;CE;57,9
Miranda;5005608;MS;56,63
Miranda do Norte;2106755;MA;83,15
Mirandiba;2609303;PE;51,38
Mirandópolis;3530102;SP;88,94
Mirangaba;2921401;BA;47,93
Miranorte;1713304;TO;89,66
Mirante;2921450;BA;21,34
Mirante da Serra;1101302;RO;54
Mirante do Paranapanema;3530201;SP;60,06
Miraselva;4116000;PR;84,94
Mirassol;3530300;SP;97,43
Mirassol d'Oeste;5105622;MT;84,64
Mirassolândia;3530409;SP;86,42
Miravânia;3142254;MG;47,58
Mirim Doce;4210852;SC;46,36
Mirinzal;2106805;MA;64,11
Missal;4116059;PR;61,3
Missão Velha;2308401;CE;44,66
Mocajuba;1504604;PA;71,42
Mococa;3530508;SP;94,87
Modelo;4210902;SC;67,92
Moeda;3142304;MG;43,1
Moema;3142403;MG;92,06
Mogeiro;2509404;PB;44,46
Mogi das Cruzes;3530607;SP;93,93
Mogi Guaçu;3530706;SP;97,14
Mogi Mirim;3530805;SP;94,32
Moiporá;5213400;GO;63,62
Moita Bonita;2804102;SE;47,69
Moju;1504703;PA;39,49
Mojuí dos Campos;1504752;PA;36,01
Mombaça;2308500;CE;54,6
Mombuca;3530904;SP;85,14
Monção;2106904;MA;45,66
Monções;3531001;SP;90,5
Mondaí;4211009;SC;68,6
Mongaguá;3531100;SP;98,86
Monjolos;3142502;MG;68,33
Monsenhor Gil;2206407;PI;55,31
Monsenhor Hipólito;2206506;PI;49,27
Monsenhor Paulo;3142601;MG;78,86
Monsenhor Tabosa;2308609;CE;53,81
Montadas;2509503;PB;70,29
Montalvânia;3142700;MG;65,37
Montanha;3203502;ES;81,45
Montanhas;2407708;RN;81,41
Montauri;4312351;RS;52,97
Monte Alegre;1504802;PA;54,41
Monte Alegre;2407807;RN;55,79
Monte Alegre de Goiás;5213509;GO;45,02
Monte Alegre de Minas;3142809;MG;81,38
Monte Alegre de Sergipe;2804201;SE;63,96
Monte Alegre do Piauí;2206605;PI;29,53
Monte Alegre do Sul;3531209;SP;70,31
Monte Alegre dos Campos;4312377;RS;22,7
Monte Alto;3531308;SP;96,48
Monte Aprazível;3531407;SP;93,16
Monte Azul;3142908;MG;62,47
Monte Azul Paulista;3531506;SP;94,14
Monte Belo;3143005;MG;73,23
Monte Belo do Sul;4312385;RS;31,36
Monte Carlo;4211058;SC;92,62
Monte Carmelo;3143104;MG;92,55
Monte Castelo;3531605;SP;84,49
Monte Castelo;4211108;SC;58,32
Monte das Gameleiras;2407906;RN;65,91
Monte do Carmo;1713601;TO;49,4
Monte Formoso;3143153;MG;38,94
Monte Horebe;2509602;PB;62,63
Monte Mor;3531803;SP;97,04
Monte Negro;1101401;RO;45,61
Monte Santo;2921500;BA;26,25
Monte Santo de Minas;3143203;MG;82,71
Monte Santo do Tocantins;1713700;TO;55,09
Monte Sião;3143401;MG;84,32
Monteiro;2509701;PB;67,57
Monteiro Lobato;3531704;SP;37,41
Monteirópolis;2705408;AL;40,02
Montenegro;4312401;RS;81,91
Montes Altos;2107001;MA;53,38
Montes Claros;3143302;MG;95,94
Montes Claros de Goiás;5213707;GO;76,43
Montezuma;3143450;MG;48,27
Montividiu;5213756;GO;84,43
Montividiu do Norte;5213772;GO;49,54
Morada Nova;2308708;CE;63,33
Morada Nova de Minas;3143500;MG;78,77
Moraújo;2308807;CE;55,2
Moreilândia;2614303;PE;63,74
Moreira Sales;4116109;PR;85,84
Moreno;2609402;PE;90,46
Mormaço;4312427;RS;25,98
Morpará;2921609;BA;66,68
Morretes;4116208;PR;56,31
Morrinhos;2308906;CE;51,2
Morrinhos;5213806;GO;90,03
Morrinhos do Sul;4312443;RS;47,83
Morro Agudo;3531902;SP;96,23
Morro Agudo de Goiás;5213855;GO;77,24
Morro Cabeça no Tempo;2206654;PI;38,2
Morro da Fumaça;4211207;SC;87,92
Morro da Garça;3143609;MG;65,91
Morro do Chapéu;2921708;BA;65,27
Morro do Chapéu do Piauí;2206670;PI;37,82
Morro do Pilar;3143708;MG;83,53
Morro Grande;4211256;SC;45,42
Morro Redondo;4312450;RS;48,23
Morro Reuter;4312476;RS;72,76
Morros;2107100;MA;40,66
Mortugaba;2921807;BA;53,38
Morungaba;3532009;SP;84,99
Mossâmedes;5213905;GO;68,11
Mossoró;2408003;RN;92,73
Mostardas;4312500;RS;68,89
Motuca;3532058;SP;73,05
Mozarlândia;5214002;GO;92,41
Muaná;1504901;PA;43,12
Mucajaí;1400308;RR;55,93
Mucambo;2309003;CE;65,67
Mucugê;2921906;BA;42,57
Muçum;4312609;RS;85,66
Mucuri;2922003;BA;81,22
Mucurici;3203601;ES;76,78
Muitos Capões;4312617;RS;27,96
Muliterno;4312625;RS;39,4
Mulungu;2309102;CE;63,49
Mulungu;2509800;PB;49,82
Mulungu do Morro;2922052;BA;47,07
Mundo Novo;2922102;BA;71,25
Mundo Novo;5005681;MS;88,02
Mundo Novo;5214051;GO;59,25
Munhoz;3143807;MG;52,18
Munhoz de Melo;4116307;PR;84,46
Muniz Ferreira;2922201;BA;53,55
Muniz Freire;3203700;ES;48,66
Muquém do São Francisco;2922250;BA;40,02
Muqui;3203809;ES;69,57
Muriaé;3143906;MG;94
Muribeca;2804300;SE;46,51
Murici;2705507;AL;91,13
Murici dos Portelas;2206696;PI;21,37
Muricilândia;1713957;TO;54,2
Muritiba;2922300;BA;66,72
Murutinga do Sul;3532108;SP;73,37
Mutuípe;2922409;BA;50,58
Mutum;3144003;MG;53,97
Mutunópolis;5214101;GO;70,79
Muzambinho;3144102;MG;77,35
Nacip Raydan;3144201;MG;67,87
Nantes;3532157;SP;91,73
Nanuque;3144300;MG;95,26
Não-Me-Toque;4312658;RS;89,53
Naque;3144359;MG;95,02
Narandiba;3532207;SP;89,67
Natal;2408102;RN;100
Natalândia;3144375;MG;74,66
Natércia;3144409;MG;68,62
Natividade;1714203;TO;83,14
Natividade;3303104;RJ;88,38
Natividade da Serra;3532306;SP;41,69
Natuba;2509909;PB;42,62
Navegantes;4211306;SC;95,92
Naviraí;5005707;MS;94,02
Nazaré;1714302;TO;44,41
Nazaré;2922508;BA;80,59
Nazaré da Mata;2609501;PE;92,32
Nazaré do Piauí;2206704;PI;56,55
Nazaré Paulista;3532405;SP;50,1
Nazareno;3144508;MG;80,29
Nazarezinho;2510006;PB;50,41
Nazária;2206720;PI;32,37
Nazário;5214408;GO;80,67
Neópolis;2804409;SE;52,7
Nepomuceno;3144607;MG;83,41
Nerópolis;5214507;GO;96,94
Neves Paulista;3532504;SP;89,84
Nhamundá;1303007;AM;37,23
Nhandeara;3532603;SP;83,23
Nicolau Vergueiro;4312674;RS;48,96
Nilo Peçanha;2922607;BA;45,1
Nilópolis;3303203;RJ;100
Nina Rodrigues;2107209;MA;40,37
Ninheira;3144656;MG;34,29
Nioaque;5005806;MS;54,8
Nipoã;3532702;SP;91,09
Niquelândia;5214606;GO;78,07
Nísia Floresta;2408201;RN;84,49
Niterói;3303302;RJ;100
Nobres;5105903;MT;86,77
Nonoai;4312708;RS;75,13
Nordestina;2922656;BA;35,32
Normandia;1400407;RR;23,12
Nortelândia;5106000;MT;84,2
Nossa Senhora Aparecida;2804458;SE;50,13
Nossa Senhora da Glória;2804508;SE;69,81
Nossa Senhora das Dores;2804607;SE;76,1
Nossa Senhora das Graças;4116406;PR;84,41
Nossa Senhora de Lourdes;2804706;SE;55,82
Nossa Senhora de Nazaré;2206753;PI;34,14
Nossa Senhora do Livramento;5106109;MT;41,17
Nossa Senhora do Socorro;2804805;SE;98,57
Nossa Senhora dos Remédios;2206803;PI;46,19
Nova Aliança;3532801;SP;89,63
Nova Aliança do Ivaí;4116505;PR;73,09
Nova Alvorada;4312757;RS;56,21
Nova Alvorada do Sul;5006002;MS;84,11
Nova América;5214705;GO;71,72
Nova América da Colina;4116604;PR;80,98
Nova Andradina;5006200;MS;87,52
Nova Araçá;4312807;RS;81,33
Nova Aurora;4116703;PR;81,3
Nova Aurora;5214804;GO;89,39
Nova Bandeirantes;5106158;MT;47,99
Nova Bassano;4312906;RS;69,73
Nova Belém;3144672;MG;47,13
Nova Boa Vista;4312955;RS;47,31
Nova Brasilândia;5106208;MT;71,24
Nova Brasilândia D'Oeste;1100148;RO;46,62
Nova Bréscia;4313003;RS;50,3
Nova Campina;3532827;SP;71,03
Nova Canaã;2922706;BA;49,33
Nova Canaã do Norte;5106216;MT;63,29
Nova Canaã Paulista;3532843;SP;66,54
Nova Candelária;4313011;RS;42,93
Nova Cantu;4116802;PR;66,26
Nova Castilho;3532868;SP;72,98
Nova Colinas;2107258;MA;46,09
Nova Crixás;5214838;GO;73,67
Nova Cruz;2408300;RN;67,36
Nova Era;3144706;MG;91,33
Nova Erechim;4211405;SC;76,02
Nova Esperança;4116901;PR;93
Nova Esperança do Piriá;1504950;PA;62,16
Nova Esperança do Sudoeste;4116950;PR;39,52
Nova Esperança do Sul;4313037;RS;81,52
Nova Europa;3532900;SP;96,2
Nova Fátima;2922730;BA;72,89
Nova Fátima;4117008;PR;89,3
Nova Floresta;2510105;PB;92,19
Nova Friburgo;3303401;RJ;89,91
Nova Glória;5214861;GO;69,43
Nova Granada;3533007;SP;92,04
Nova Guarita;5108808;MT;63,79
Nova Guataporanga;3533106;SP;90,63
Nova Hartz;4313060;RS;90,41
Nova Ibiá;2922755;BA;48,81
Nova Iguaçu;3303500;RJ;99,59
Nova Iguaçu de Goiás;5214879;GO;75,68
Nova Independência;3533205;SP;76,03
Nova Iorque;2107308;MA;67,31
Nova Ipixuna;1504976;PA;50,52
Nova Itaberaba;4211454;SC;42,15
Nova Itarana;2922805;BA;79,33
Nova Lacerda;5106182;MT;51,29
Nova Laranjeiras;4117057;PR;25,33
Nova Lima;3144805;MG;99,53
Nova Londrina;4117107;PR;92,25
Nova Luzitânia;3533304;SP;87,87
Nova Mamoré;1100338;RO;57,85
Nova Marilândia;5108857;MT;70,39
Nova Maringá;5108907;MT;63,22
Nova Módica;3144904;MG;66,5
Nova Monte Verde;5108956;MT;60,52
Nova Mutum;5106224;MT;88,6
Nova Nazaré;5106174;MT;35,52
Nova Odessa;3533403;SP;99,24
Nova Olímpia;4117206;PR;91,1
Nova Olímpia;5106232;MT;90
Nova Olinda;1714880;TO;74,56
Nova Olinda;2309201;CE;68,82
Nova Olinda;2510204;PB;56,66
Nova Olinda do Maranhão;2107357;MA;66,52
Nova Olinda do Norte;1303106;AM;60,83
Nova Pádua;4313086;RS;34,49
Nova Palma;4313102;RS;62,1
Nova Palmeira;2510303;PB;68,42
Nova Petrópolis;4313201;RS;76,72
Nova Ponte;3145000;MG;92,66
Nova Porteirinha;3145059;MG;55,53
Nova Prata;4313300;RS;84,32
Nova Prata do Iguaçu;4117255;PR;65,93
Nova Ramada;4313334;RS;32,82
Nova Redenção;2922854;BA;65,46
Nova Resende;3145109;MG;58,15
Nova Roma;5214903;GO;45,45
Nova Roma do Sul;4313359;RS;48,85
Nova Rosalândia;1715002;TO;82,69
Nova Russas;2309300;CE;76,67
Nova Santa Bárbara;4117214;PR;88,31
Nova Santa Helena;5106190;MT;63,01
Nova Santa Rita;2207959;PI;21,57
Nova Santa Rita;4313375;RS;89,56
Nova Santa Rosa;4117222;PR;77,35
Nova Serrana;3145208;MG;97,98
Nova Soure;2922904;BA;45,81
Nova Tebas;4117271;PR;44,09
Nova Timboteua;1505007;PA;71,1
Nova Trento;4211504;SC;76,15
Nova Ubiratã;5106240;MT;68,79
Nova União;1101435;RO;27,21
Nova União;3136603;MG;57,79
Nova Venécia;3203908;ES;73,7
Nova Veneza;4211603;SC;79,82
Nova Veneza;5215009;GO;86,96
Nova Viçosa;2923001;BA;89,44
Nova Xavantina;5106257;MT;82,27
Novais;3533254;SP;93,81
Novo Acordo;1715101;TO;82,26
Novo Airão;1303205;AM;75,1
Novo Alegre;1715150;TO;74,7
Novo Aripuanã;1303304;AM;75,18
Novo Barreiro;4313490;RS;47,4
Novo Brasil;5215207;GO;68,1
Novo Cabrais;4313391;RS;16,09
Novo Cruzeiro;3145307;MG;44,81
Novo Gama;5215231;GO;99,49
Novo Hamburgo;4313409;RS;97,57
Novo Horizonte;2923035;BA;39,8
Novo Horizonte;3533502;SP;95,5
Novo Horizonte;4211652;SC;49,41
Novo Horizonte do Norte;5106273;MT;58,76
Novo Horizonte do Oeste;1100502;RO;43,16
Novo Horizonte do Sul;5006259;MS;67,25
Novo Itacolomi;4117297;PR;67,55
Novo Jardim;1715259;TO;75,02
Novo Lino;2705606;AL;72,47
Novo Machado;4313425;RS;50,25
Novo Mundo;5106265;MT;40,64
Novo Oriente;2309409;CE;54,47
Novo Oriente de Minas;3145356;MG;59,65
Novo Oriente do Piauí;2206902;PI;55,11
Novo Planalto;5215256;GO;73,22
Novo Progresso;1505031;PA;80,06
Novo Repartimento;1505064;PA;53,83
Novo Santo Antônio;2206951;PI;42,09
Novo Santo Antônio;5106315;MT;67,44
Novo São Joaquim;5106281;MT;60,46
Novo Tiradentes;4313441;RS;40,91
Novo Triunfo;2923050;BA;62,66
Novo Xingu;4313466;RS;47,75
Novorizonte;3145372;MG;67,62
Nuporanga;3533601;SP;93,67
Óbidos;1505106;PA;60,69
Ocara;2309458;CE;42,2
Ocauçu;3533700;SP;85,55
Oeiras;2207009;PI;69,63
Oeiras do Pará;1505205;PA;46,3
Oiapoque;1600501;AP;67,89
Olaria;3145406;MG;58,61
Óleo;3533809;SP;76,47
Olho d'Água;2510402;PB;61,77
Olho d'Água das Cunhãs;2107407;MA;56,79
Olho d'Água das Flores;2705705;AL;68,71
Olho d'Água do Borges;2408409;RN;80,31
Olho d'Água do Casado;2705804;AL;53,19
Olho D'Água do Piauí;2207108;PI;53,47
Olho d'Água Grande;2705903;AL;30,32
Olhos-d'Água;3145455;MG;65,85
Olímpia;3533908;SP;96,88
Olímpio Noronha;3145505;MG;90,14
Olinda;2609600;PE;100
Olinda Nova do Maranhão;2107456;MA;46,7
Olindina;2923100;BA;50,73
Olivedos;2510501;PB;57,88
Oliveira;3145604;MG;92,36
Oliveira de Fátima;1715507;TO;84,45
Oliveira dos Brejinhos;2923209;BA;40,07
Oliveira Fortes;3145703;MG;60,19
Olivença;2706000;AL;42,19
Onça de Pitangui;3145802;MG;57,06
Onda Verde;3534005;SP;91,36
Oratórios;3145851;MG;73,13
Oriente;3534104;SP;94,95
Orindiúva;3534203;SP;93,18
Oriximiná;1505304;PA;69,34
Orizânia;3145877;MG;36,49
Orizona;5215306;GO;67,61
Orlândia;3534302;SP;97,9
Orleans;4211702;SC;79,55
Orobó;2609709;PE;45,37
Orocó;2609808;PE;37,82
Orós;2309508;CE;75,43
Ortigueira;4117305;PR;53,98
Osasco;3534401;SP;100
Oscar Bressane;3534500;SP;83
Osório;4313508;RS;92,41
Osvaldo Cruz;3534609;SP;92,58
Otacílio Costa;4211751;SC;92,32
Ourém;1505403;PA;60,96
Ouriçangas;2923308;BA;45,23
Ouricuri;2609907;PE;51,85
Ourilândia do Norte;1505437;PA;84,69
Ourinhos;3534708;SP;98,16
Ourizona;4117404;PR;94,79
Ouro;4211801;SC;69,78
Ouro Branco;2408508;RN;74,07
Ouro Branco;2706109;AL;66
Ouro Branco;3145901;MG;91,29
Ouro Fino;3146008;MG;79,08
Ouro Preto;3146107;MG;90,62
Ouro Preto do Oeste;1100155;RO;79,05
Ouro Velho;2510600;PB;69,26
Ouro Verde;3534807;SP;94,6
Ouro Verde;4211850;SC;48,51
Ouro Verde de Goiás;5215405;GO;70,18
Ouro Verde de Minas;3146206;MG;65,36
Ouro Verde do Oeste;4117453;PR;74,44
Ouroeste;3534757;SP;91,39
Ourolândia;2923357;BA;60,45
Ouvidor;5215504;GO;91,72
Pacaembu;3534906;SP;60,07
Pacajá;1505486;PA;46,14
Pacajus;2309607;CE;89,69
Pacaraima;1400456;RR;47,92
Pacatuba;2309706;CE;96,57
Pacatuba;2804904;SE;39,97
Paço do Lumiar;2107506;MA;99,44
Pacoti;2309805;CE;41,49
Pacujá;2309904;CE;65
Padre Bernardo;5215603;GO;86,15
Padre Carvalho;3146255;MG;62,1
Padre Marcos;2207207;PI;56,28
Padre Paraíso;3146305;MG;70,04
Paes Landim;2207306;PI;59,27
Pai Pedro;3146552;MG;37,33
Paial;4211876;SC;26,57
Paiçandu;4117503;PR;98,78
Paim Filho;4313607;RS;58,64
Paineiras;3146404;MG;81,91
Painel;4211892;SC;47
Pains;3146503;MG;87,99
Paiva;3146602;MG;79,58
Pajeú do Piauí;2207355;PI;52,2
Palestina;2706208;AL;72,44
Palestina;3535002;SP;86,73
Palestina de Goiás;5215652;GO;66,09
Palestina do Pará;1505494;PA;68,61
Palhano;2310001;CE;63,21
Palhoça;4211900;SC;98,79
Palma;3146701;MG;83,46
Palma Sola;4212007;SC;76,11
Palmácia;2310100;CE;46,79
Palmares;2610004;PE;78,45
Palmares do Sul;4313656;RS;92,91
Palmares Paulista;3535101;SP;98,02
Palmas;1721000;TO;97,87
Palmas;4117602;PR;90,12
Palmas de Monte Alto;2923407;BA;49,89
Palmeira;4117701;PR;64,52
Palmeira;4212056;SC;46,9
Palmeira d'Oeste;3535200;SP;82,39
Palmeira das Missões;4313706;RS;89,57
Palmeira do Piauí;2207405;PI;38,81
Palmeira dos Índios;2706307;AL;74,06
Palmeirais;2207504;PI;41,96
Palmeirândia;2107605;MA;19,3
Palmeirante;1715705;TO;40,48
Palmeiras;2923506;BA;65,69
Palmeiras de Goiás;5215702;GO;88,68
Palmeiras do Tocantins;1713809;TO;59,38
Palmeirina;2610103;PE;64,84
Palmeirópolis;1715754;TO;84,01
Palmelo;5215801;GO;92,87
Palminópolis;5215900;GO;74,81
Palmital;3535309;SP;94,84
Palmital;4117800;PR;56,9
Palmitinho;4313805;RS;56,04
Palmitos;4212106;SC;68,43
Palmópolis;3146750;MG;74,62
Palotina;4117909;PR;91,43
Panamá;5216007;GO;79,1
Panambi;4313904;RS;92,62
Pancas;3204005;ES;49,9
Panelas;2610202;PE;62,25
Panorama;3535408;SP;97,17
Pantano Grande;4313953;RS;86,12
Pão de Açúcar;2706406;AL;47,07
Papagaios;3146909;MG;86,07
Papanduva;4212205;SC;67,97
Paquetá;2207553;PI;15,5
Pará de Minas;3147105;MG;94,95
Paracambi;3303609;RJ;94,91
Paracatu;3147006;MG;89,36
Paracuru;2310209;CE;70,62
Paragominas;1505502;PA;91,09
Paraguaçu;3147204;MG;84,24
Paraguaçu Paulista;3535507;SP;91,72
Paraí;4314001;RS;64,86
Paraíba do Sul;3303708;RJ;91,75
Paraibano;2107704;MA;78,22
Paraibuna;3535606;SP;61,23
Paraipaba;2310258;CE;59,77
Paraíso;3535705;SP;87,15
Paraíso;4212239;SC;42,91
Paraíso das Águas;5006275;MS;54,32
Paraíso do Norte;4118006;PR;92,4
Paraíso do Sul;4314027;RS;45,74
Paraíso do Tocantins;1716109;TO;96,67
Paraisópolis;3147303;MG;84,71
Parambu;2310308;CE;52,98
Paramirim;2923605;BA;62,12
Paramoti;2310407;CE;58,62
Paraná;2408607;RN;60,98
Paranã;1716208;TO;59,06
Paranacity;4118105;PR;94,28
Paranaguá;4118204;PR;95,71
Paranaíba;5006309;MS;90,59
Paranaiguara;5216304;GO;91,67
Paranaíta;5106299;MT;62,45
Paranapanema;3535804;SP;81,72
Paranapoema;4118303;PR;91,83
Paranapuã;3535903;SP;91,71
Paranatama;2610301;PE;20,8
Paranatinga;5106307;MT;72,07
Paranavaí;4118402;PR;96,61
Paranhos;5006358;MS;47,58
Paraopeba;3147402;MG;86,54
Parapuã;3536000;SP;87,03
Parari;2510659;PB;52,15
Paratinga;2923704;BA;41,88
Paraty;3303807;RJ;80,08
Paraú;2408706;RN;88,49
Parauapebas;1505536;PA;96,41
Paraúna;5216403;GO;79,95
Parazinho;2408805;RN;66,63
Pardinho;3536109;SP;86,82
Pareci Novo;4314035;RS;29,96
Parecis;1101450;RO;35,25
Parelhas;2408904;RN;84,69
Pariconha;2706422;AL;31,5
Parintins;1303403;AM;82,67
Paripiranga;2923803;BA;40,87
Paripueira;2706448;AL;94,9
Pariquera-Açu;3536208;SP;74,21
Parisi;3536257;SP;86,45
Parnaguá;2207603;PI;52,39
Parnaíba;2207702;PI;95,38
Parnamirim;2403251;RN;100
Parnamirim;2610400;PE;42,83
Parnarama;2107803;MA;42,49
Parobé;4314050;RS;95,94
Passa e Fica;2409100;RN;68,15
Passa Quatro;3147600;MG;89,5
Passa Sete;4314068;RS;13,86
Passa Tempo;3147709;MG;82
Passa Vinte;3147808;MG;67
Passabém;3147501;MG;58,63
Passagem;2409209;RN;58,46
Passagem;2510709;PB;49,53
Passagem Franca;2107902;MA;66,13
Passagem Franca do Piauí;2207751;PI;64,09
Passira;2610509;PE;51,79
Passo de Camaragibe;2706505;AL;70,14
Passo de Torres;4212254;SC;95,07
Passo do Sobrado;4314076;RS;27,47
Passo Fundo;4314100;RS;98,29
Passos;3147907;MG;95,96
Passos Maia;4212270;SC;38,23
Pastos Bons;2108009;MA;72,12
Patis;3147956;MG;51,37
Pato Bragado;4118451;PR;71,1
Pato Branco;4118501;PR;95,07
Patos;2510808;PB;97,05
Patos de Minas;3148004;MG;93,79
Patos do Piauí;2207777;PI;46,1
Patrocínio;3148103;MG;90,42
Patrocínio do Muriaé;3148202;MG;83,09
Patrocínio Paulista;3536307;SP;85,64
Patu;2409308;RN;87,15
Paty do Alferes;3303856;RJ;76,89
Pau Brasil;2923902;BA;67,58
Pau D'Arco;1505551;PA;61,16
Pau D'Arco;1716307;TO;69,38
Pau D'Arco do Piauí;2207793;PI;22,47
Pau dos Ferros;2409407;RN;91,9
Paudalho;2610608;PE;82,93
Pauini;1303502;AM;61,42
Paula Cândido;3148301;MG;58,18
Paula Freitas;4118600;PR;46,88
Paulicéia;3536406;SP;90,42
Paulínia;3536505;SP;99,05
Paulino Neves;2108058;MA;37,75
Paulista;2510907;PB;55,56
Paulista;2610707;PE;99,95
Paulistana;2207801;PI;59,64
Paulistânia;3536570;SP;75,36
Paulistas;3148400;MG;57,28
Paulo Afonso;2924009;BA;87,35
Paulo Bento;4314134;RS;37,59
Paulo de Faria;3536604;SP;88,19
Paulo Frontin;4118709;PR;35,33
Paulo Jacinto;2706604;AL;79,53
Paulo Lopes;4212304;SC;81,43
Paulo Ramos;2108108;MA;56,57
Pavão;3148509;MG;62,26
Paverama;4314159;RS;57,83
Pavussu;2207850;PI;51,85
Pé de Serra;2924058;BA;52,81
Peabiru;4118808;PR;89,02
Peçanha;3148608;MG;57,9
Pederneiras;3536703;SP;93,6
Pedra;2610806;PE;55,3
Pedra Azul;3148707;MG;90,33
Pedra Bela;3536802;SP;27,04
Pedra Bonita;3148756;MG;31,58
Pedra Branca;2310506;CE;63,65
Pedra Branca;2511004;PB;70,21
Pedra Branca do Amapari;1600154;AP;67
Pedra do Anta;3148806;MG;67,93
Pedra do Indaiá;3148905;MG;53,14
Pedra Dourada;3149002;MG;74,03
Pedra Grande;2409506;RN;36,76
Pedra Lavrada;2511103;PB;45,46
Pedra Mole;2805000;SE;45,46
Pedra Preta;2409605;RN;43,18
Pedra Preta;5106372;MT;77,06
Pedralva;3149101;MG;49,04
Pedranópolis;3536901;SP;62,33
Pedrão;2924108;BA;32,13
Pedras Altas;4314175;RS;35,27
Pedras de Fogo;2511202;PB;59,49
Pedras de Maria da Cruz;3149150;MG;59,73
Pedras Grandes;4212403;SC;29,73
Pedregulho;3537008;SP;79,56
Pedreira;3537107;SP;98,33
Pedreiras;2108207;MA;83,17
Pedrinhas;2805109;SE;76,69
Pedrinhas Paulista;3537156;SP;90,44
Pedrinópolis;3149200;MG;87,2
Pedro Afonso;1716505;TO;91,84
Pedro Alexandre;2924207;BA;35,62
Pedro Avelino;2409704;RN;58,54
Pedro Canário;3204054;ES;91,92
Pedro de Toledo;3537206;SP;65,75
Pedro do Rosário;2108256;MA;32,31
Pedro Gomes;5006408;MS;77,27
Pedro II;2207900;PI;62,56
Pedro Laurentino;2207934;PI;44,18
Pedro Leopoldo;3149309;MG;97,34
Pedro Osório;4314209;RS;94,15
Pedro Régis;2512721;PB;43,22
Pedro Teixeira;3149408;MG;69,67
Pedro Velho;2409803;RN;55,01
Peixe;1716604;TO;48,94
Peixe-Boi;1505601;PA;60,18
Peixoto de Azevedo;5106422;MT;80,69
Pejuçara;4314308;RS;70,25
Pelotas;4314407;RS;93,85
Penaforte;2310605;CE;70,79
Penalva;2108306;MA;46,9
Penápolis;3537305;SP;96,05
Pendências;2409902;RN;81,59
Penedo;2706703;AL;80,36
Penha;4212502;SC;99,83
Pentecoste;2310704;CE;64,89
Pequeri;3149507;MG;95,17
Pequi;3149606;MG;74,1
Pequizeiro;1716653;TO;51,88
Perdigão;3149705;MG;88,2
Perdizes;3149804;MG;78,5
Perdões;3149903;MG;90,09
Pereira Barreto;3537404;SP;93,69
Pereiras;3537503;SP;71,37
Pereiro;2310803;CE;43,5
Peri Mirim;2108405;MA;29,41
Periquito;3149952;MG;73,54
Peritiba;4212601;SC;57,35
Peritoró;2108454;MA;61,64
Perobal;4118857;PR;80,46
Pérola;4118907;PR;88,61
Pérola d'Oeste;4119004;PR;57,48
Perolândia;5216452;GO;76,25
Peruíbe;3537602;SP;97,64
Pescador;3150000;MG;82,61
Pescaria Brava;4212650;SC;81,38
Pesqueira;2610905;PE;72,64
Petrolândia;2611002;PE;72,5
Petrolândia;4212700;SC;42,3
Petrolina;2611101;PE;90,35
Petrolina de Goiás;5216809;GO;70,89
Petrópolis;3303906;RJ;96,94
Piaçabuçu;2706802;AL;83,22
Piacatu;3537701;SP;92,44
Piancó;2511301;PB;72,88
Piatã;2924306;BA;53,81
Piau;3150109;MG;59,3
Picada Café;4314423;RS;69,46
Piçarra;1505635;PA;41,44
Picos;2208007;PI;79,51
Picuí;2511400;PB;69,67
Piedade;3537800;SP;57,07
Piedade de Caratinga;3150158;MG;65,69
